step,episode,current_rate,peak_rate,drop_pct
47557,21851,0.51,0.77,26.0
47558,21852,0.52,0.77,25.0
47559,21853,0.51,0.77,26.0
47562,21854,0.52,0.77,25.0
47565,21855,0.51,0.77,26.0
47566,21856,0.52,0.77,25.0
47567,21857,0.53,0.77,24.0
47569,21858,0.53,0.77,24.0
47573,21859,0.52,0.77,25.0
47575,21860,0.52,0.77,25.0
47577,21861,0.52,0.77,25.0
47579,21862,0.53,0.77,24.0
47580,21863,0.53,0.77,24.0
47581,21864,0.54,0.77,23.0
47583,21865,0.55,0.77,21.999999999999996
47585,21866,0.55,0.77,21.999999999999996
47586,21867,0.56,0.77,20.999999999999996
47587,21868,0.57,0.77,20.000000000000007
47590,21870,0.57,0.77,20.000000000000007
47594,21873,0.57,0.77,20.000000000000007
47596,21874,0.56,0.77,20.999999999999996
47600,21875,0.57,0.77,20.000000000000007
47603,21877,0.57,0.77,20.000000000000007
47606,21878,0.57,0.77,20.000000000000007
48176,22149,0.57,0.77,20.000000000000007
48178,22150,0.56,0.77,20.999999999999996
48180,22151,0.57,0.77,20.000000000000007
48185,22152,0.57,0.77,20.000000000000007
48202,22158,0.57,0.77,20.000000000000007
48204,22160,0.57,0.77,20.000000000000007
48209,22164,0.57,0.77,20.000000000000007
48212,22165,0.56,0.77,20.999999999999996
48214,22166,0.55,0.77,21.999999999999996
48217,22167,0.55,0.77,21.999999999999996
48218,22168,0.55,0.77,21.999999999999996
48221,22169,0.55,0.77,21.999999999999996
48223,22170,0.55,0.77,21.999999999999996
48224,22171,0.54,0.77,23.0
48227,22172,0.55,0.77,21.999999999999996
48228,22173,0.55,0.77,21.999999999999996
48231,22174,0.55,0.77,21.999999999999996
48232,22175,0.55,0.77,21.999999999999996
48233,22176,0.56,0.77,20.999999999999996
48236,22177,0.57,0.77,20.000000000000007
48242,22179,0.57,0.77,20.000000000000007
48246,22181,0.57,0.77,20.000000000000007
48247,22182,0.56,0.77,20.999999999999996
48248,22183,0.56,0.77,20.999999999999996
48250,22184,0.57,0.77,20.000000000000007
48251,22185,0.57,0.77,20.000000000000007
48286,22203,0.57,0.77,20.000000000000007
48287,22204,0.57,0.77,20.000000000000007
48288,22205,0.57,0.77,20.000000000000007
48289,22206,0.57,0.77,20.000000000000007
48443,22278,0.57,0.77,20.000000000000007
48457,22287,0.57,0.77,20.000000000000007
48458,22288,0.57,0.77,20.000000000000007
48459,22289,0.56,0.77,20.999999999999996
48461,22290,0.56,0.77,20.999999999999996
48463,22291,0.56,0.77,20.999999999999996
48465,22292,0.55,0.77,21.999999999999996
48466,22293,0.54,0.77,23.0
48467,22294,0.54,0.77,23.0
48468,22295,0.53,0.77,24.0
48469,22296,0.52,0.77,25.0
48470,22297,0.53,0.77,24.0
48472,22298,0.54,0.77,23.0
48473,22299,0.54,0.77,23.0
48475,22300,0.54,0.77,23.0
48477,22301,0.55,0.77,21.999999999999996
48479,22302,0.55,0.77,21.999999999999996
48482,22303,0.56,0.77,20.999999999999996
48486,22304,0.56,0.77,20.999999999999996
48489,22305,0.56,0.77,20.999999999999996
48492,22306,0.56,0.77,20.999999999999996
48493,22307,0.56,0.77,20.999999999999996
48494,22308,0.57,0.77,20.000000000000007
48495,22309,0.56,0.77,20.999999999999996
48497,22310,0.56,0.77,20.999999999999996
48499,22311,0.56,0.77,20.999999999999996
48501,22312,0.55,0.77,21.999999999999996
48503,22313,0.56,0.77,20.999999999999996
48504,22314,0.55,0.77,21.999999999999996
48505,22315,0.54,0.77,23.0
48507,22316,0.53,0.77,24.0
48508,22317,0.53,0.77,24.0
48509,22318,0.53,0.77,24.0
48512,22319,0.53,0.77,24.0
48513,22320,0.52,0.77,25.0
48514,22321,0.53,0.77,24.0
48515,22322,0.53,0.77,24.0
48518,22323,0.54,0.77,23.0
48521,22324,0.54,0.77,23.0
48525,22325,0.54,0.77,23.0
48527,22326,0.54,0.77,23.0
48529,22327,0.54,0.77,23.0
48530,22328,0.55,0.77,21.999999999999996
48533,22329,0.56,0.77,20.999999999999996
48534,22330,0.55,0.77,21.999999999999996
48536,22331,0.55,0.77,21.999999999999996
48537,22332,0.54,0.77,23.0
48539,22333,0.55,0.77,21.999999999999996
48542,22334,0.55,0.77,21.999999999999996
48545,22335,0.55,0.77,21.999999999999996
48548,22336,0.54,0.77,23.0
48550,22337,0.54,0.77,23.0
48551,22338,0.54,0.77,23.0
48552,22339,0.54,0.77,23.0
48554,22340,0.54,0.77,23.0
48557,22341,0.54,0.77,23.0
48558,22342,0.55,0.77,21.999999999999996
48560,22343,0.56,0.77,20.999999999999996
48561,22344,0.57,0.77,20.000000000000007
48564,22345,0.57,0.77,20.000000000000007
48566,22346,0.57,0.77,20.000000000000007
48567,22347,0.57,0.77,20.000000000000007
48570,22349,0.57,0.77,20.000000000000007
48572,22350,0.56,0.77,20.999999999999996
48574,22351,0.57,0.77,20.000000000000007
48591,22361,0.57,0.77,20.000000000000007
48595,22364,0.57,0.77,20.000000000000007
48598,22365,0.57,0.77,20.000000000000007
48603,22367,0.57,0.77,20.000000000000007
48605,22368,0.57,0.77,20.000000000000007
49528,22809,0.58,0.78,20.000000000000007
49529,22810,0.57,0.78,21.000000000000007
49530,22811,0.56,0.78,21.999999999999996
49533,22812,0.57,0.78,21.000000000000007
49534,22813,0.57,0.78,21.000000000000007
49536,22814,0.57,0.78,21.000000000000007
49538,22815,0.58,0.78,20.000000000000007
49540,22816,0.58,0.78,20.000000000000007
49560,22827,0.58,0.78,20.000000000000007
49562,22828,0.57,0.78,21.000000000000007
49564,22829,0.57,0.78,21.000000000000007
49567,22830,0.57,0.78,21.000000000000007
49569,22831,0.57,0.78,21.000000000000007
49570,22832,0.57,0.78,21.000000000000007
49571,22833,0.57,0.78,21.000000000000007
49573,22834,0.57,0.78,21.000000000000007
49576,22835,0.58,0.78,20.000000000000007
49582,22838,0.58,0.78,20.000000000000007
49586,22839,0.58,0.78,20.000000000000007
49587,22840,0.58,0.78,20.000000000000007
49591,22841,0.58,0.78,20.000000000000007
49592,22842,0.58,0.78,20.000000000000007
49649,22871,0.58,0.78,20.000000000000007
49651,22872,0.58,0.78,20.000000000000007
49652,22873,0.57,0.78,21.000000000000007
49655,22874,0.56,0.78,21.999999999999996
49657,22875,0.56,0.78,21.999999999999996
49659,22876,0.55,0.78,23.0
49661,22877,0.55,0.78,23.0
49662,22878,0.56,0.78,21.999999999999996
49663,22879,0.55,0.78,23.0
49665,22880,0.55,0.78,23.0
49666,22881,0.54,0.78,24.0
49667,22882,0.54,0.78,24.0
49668,22883,0.54,0.78,24.0
49669,22884,0.55,0.78,23.0
49670,22885,0.54,0.78,24.0
49673,22886,0.54,0.78,24.0
49676,22887,0.54,0.78,24.0
49680,22888,0.53,0.78,25.0
49682,22889,0.54,0.78,24.0
49683,22890,0.55,0.78,23.0
49685,22891,0.55,0.78,23.0
49686,22892,0.54,0.78,24.0
49687,22893,0.55,0.78,23.0
49689,22894,0.55,0.78,23.0
49691,22895,0.56,0.78,21.999999999999996
49692,22896,0.56,0.78,21.999999999999996
49694,22897,0.57,0.78,21.000000000000007
49696,22898,0.57,0.78,21.000000000000007
49697,22899,0.58,0.78,20.000000000000007
50992,23547,0.58,0.78,20.000000000000007
50994,23548,0.57,0.78,21.000000000000007
50997,23549,0.58,0.78,20.000000000000007
50999,23550,0.58,0.78,20.000000000000007
51005,23552,0.58,0.78,20.000000000000007
51007,23553,0.57,0.78,21.000000000000007
51011,23554,0.58,0.78,20.000000000000007
51013,23555,0.58,0.78,20.000000000000007
51014,23556,0.58,0.78,20.000000000000007
51306,23707,0.58,0.78,20.000000000000007
51308,23708,0.58,0.78,20.000000000000007
51309,23709,0.57,0.78,21.000000000000007
51310,23710,0.56,0.78,21.999999999999996
51311,23711,0.56,0.78,21.999999999999996
51313,23712,0.55,0.78,23.0
51314,23713,0.56,0.78,21.999999999999996
51315,23714,0.57,0.78,21.000000000000007
51319,23715,0.57,0.78,21.000000000000007
51321,23716,0.56,0.78,21.999999999999996
51322,23717,0.56,0.78,21.999999999999996
51325,23718,0.55,0.78,23.0
51327,23719,0.54,0.78,24.0
51328,23720,0.55,0.78,23.0
51332,23721,0.55,0.78,23.0
51333,23722,0.55,0.78,23.0
51337,23723,0.55,0.78,23.0
51338,23724,0.55,0.78,23.0
51339,23725,0.56,0.78,21.999999999999996
51340,23726,0.56,0.78,21.999999999999996
51341,23727,0.55,0.78,23.0
51343,23728,0.55,0.78,23.0
51345,23729,0.55,0.78,23.0
51348,23730,0.56,0.78,21.999999999999996
51351,23731,0.56,0.78,21.999999999999996
51352,23732,0.55,0.78,23.0
51353,23733,0.55,0.78,23.0
51354,23734,0.55,0.78,23.0
51356,23735,0.55,0.78,23.0
51358,23736,0.55,0.78,23.0
51359,23737,0.54,0.78,24.0
51360,23738,0.55,0.78,23.0
51362,23739,0.55,0.78,23.0
51366,23740,0.56,0.78,21.999999999999996
51368,23741,0.56,0.78,21.999999999999996
51370,23742,0.55,0.78,23.0
51373,23743,0.55,0.78,23.0
51376,23744,0.56,0.78,21.999999999999996
51379,23745,0.56,0.78,21.999999999999996
51382,23746,0.56,0.78,21.999999999999996
51383,23747,0.57,0.78,21.000000000000007
51385,23748,0.56,0.78,21.999999999999996
51386,23749,0.57,0.78,21.000000000000007
51389,23750,0.57,0.78,21.000000000000007
51392,23751,0.58,0.78,20.000000000000007
51397,23752,0.57,0.78,21.000000000000007
51400,23753,0.56,0.78,21.999999999999996
51401,23754,0.57,0.78,21.000000000000007
51402,23755,0.57,0.78,21.000000000000007
51403,23756,0.57,0.78,21.000000000000007
51406,23757,0.58,0.78,20.000000000000007
51408,23758,0.58,0.78,20.000000000000007
51409,23759,0.58,0.78,20.000000000000007
51410,23760,0.58,0.78,20.000000000000007
52083,24084,0.58,0.78,20.000000000000007
52084,24085,0.58,0.78,20.000000000000007
52085,24086,0.58,0.78,20.000000000000007
52086,24087,0.58,0.78,20.000000000000007
52090,24089,0.58,0.78,20.000000000000007
52091,24090,0.58,0.78,20.000000000000007
52094,24093,0.58,0.78,20.000000000000007
52099,24095,0.58,0.78,20.000000000000007
52100,24096,0.58,0.78,20.000000000000007
52101,24097,0.57,0.78,21.000000000000007
52104,24098,0.57,0.78,21.000000000000007
52105,24099,0.57,0.78,21.000000000000007
52106,24100,0.57,0.78,21.000000000000007
52108,24101,0.57,0.78,21.000000000000007
52110,24102,0.57,0.78,21.000000000000007
52111,24103,0.56,0.78,21.999999999999996
52116,24104,0.56,0.78,21.999999999999996
52120,24105,0.56,0.78,21.999999999999996
52122,24106,0.56,0.78,21.999999999999996
52124,24107,0.57,0.78,21.000000000000007
52127,24108,0.57,0.78,21.000000000000007
52131,24109,0.57,0.78,21.000000000000007
52132,24110,0.58,0.78,20.000000000000007
52135,24111,0.58,0.78,20.000000000000007
52136,24112,0.57,0.78,21.000000000000007
52137,24113,0.58,0.78,20.000000000000007
52139,24114,0.58,0.78,20.000000000000007
52144,24116,0.58,0.78,20.000000000000007
52202,24143,0.58,0.78,20.000000000000007
53059,24573,0.58,0.78,20.000000000000007
53061,24574,0.57,0.78,21.000000000000007
53064,24575,0.57,0.78,21.000000000000007
53066,24576,0.56,0.78,21.999999999999996
53067,24577,0.56,0.78,21.999999999999996
53070,24578,0.56,0.78,21.999999999999996
53072,24579,0.56,0.78,21.999999999999996
53074,24580,0.56,0.78,21.999999999999996
53075,24581,0.56,0.78,21.999999999999996
53078,24582,0.56,0.78,21.999999999999996
53080,24583,0.56,0.78,21.999999999999996
53082,24584,0.56,0.78,21.999999999999996
53083,24585,0.57,0.78,21.000000000000007
53085,24586,0.57,0.78,21.000000000000007
53089,24587,0.57,0.78,21.000000000000007
53093,24588,0.58,0.78,20.000000000000007
53094,24589,0.58,0.78,20.000000000000007
53095,24590,0.58,0.78,20.000000000000007
53098,24592,0.58,0.78,20.000000000000007
53099,24593,0.58,0.78,20.000000000000007
53101,24594,0.57,0.78,21.000000000000007
53103,24595,0.56,0.78,21.999999999999996
53104,24596,0.56,0.78,21.999999999999996
53106,24597,0.56,0.78,21.999999999999996
53107,24598,0.56,0.78,21.999999999999996
53109,24599,0.56,0.78,21.999999999999996
53113,24600,0.55,0.78,23.0
53116,24601,0.56,0.78,21.999999999999996
53119,24602,0.56,0.78,21.999999999999996
53122,24603,0.56,0.78,21.999999999999996
53124,24604,0.57,0.78,21.000000000000007
53127,24605,0.56,0.78,21.999999999999996
53130,24606,0.57,0.78,21.000000000000007
53131,24607,0.56,0.78,21.999999999999996
53132,24608,0.56,0.78,21.999999999999996
53133,24609,0.56,0.78,21.999999999999996
53136,24610,0.55,0.78,23.0
53139,24611,0.56,0.78,21.999999999999996
53140,24612,0.57,0.78,21.000000000000007
53141,24613,0.57,0.78,21.000000000000007
53144,24614,0.58,0.78,20.000000000000007
53147,24615,0.57,0.78,21.000000000000007
53150,24616,0.57,0.78,21.000000000000007
53152,24617,0.56,0.78,21.999999999999996
53153,24618,0.55,0.78,23.0
53154,24619,0.55,0.78,23.0
53155,24620,0.55,0.78,23.0
53157,24621,0.56,0.78,21.999999999999996
53158,24622,0.55,0.78,23.0
53160,24623,0.55,0.78,23.0
53161,24624,0.55,0.78,23.0
53164,24625,0.55,0.78,23.0
53166,24626,0.54,0.78,24.0
53169,24627,0.55,0.78,23.0
53170,24628,0.55,0.78,23.0
53171,24629,0.54,0.78,24.0
53173,24630,0.55,0.78,23.0
53175,24631,0.55,0.78,23.0
53178,24632,0.54,0.78,24.0
53181,24633,0.54,0.78,24.0
53182,24634,0.55,0.78,23.0
53185,24635,0.54,0.78,24.0
53186,24636,0.54,0.78,24.0
53188,24637,0.55,0.78,23.0
53189,24638,0.55,0.78,23.0
53190,24639,0.54,0.78,24.0
53193,24640,0.54,0.78,24.0
53197,24641,0.54,0.78,24.0
53200,24642,0.55,0.78,23.0
53202,24643,0.56,0.78,21.999999999999996
53203,24644,0.56,0.78,21.999999999999996
53205,24645,0.55,0.78,23.0
53208,24646,0.56,0.78,21.999999999999996
53210,24647,0.56,0.78,21.999999999999996
53211,24648,0.56,0.78,21.999999999999996
53212,24649,0.56,0.78,21.999999999999996
53214,24650,0.56,0.78,21.999999999999996
53216,24651,0.56,0.78,21.999999999999996
53219,24652,0.56,0.78,21.999999999999996
53220,24653,0.56,0.78,21.999999999999996
53223,24654,0.56,0.78,21.999999999999996
53225,24655,0.56,0.78,21.999999999999996
53226,24656,0.57,0.78,21.000000000000007
53227,24657,0.56,0.78,21.999999999999996
53229,24658,0.56,0.78,21.999999999999996
53230,24659,0.56,0.78,21.999999999999996
53231,24660,0.56,0.78,21.999999999999996
53232,24661,0.57,0.78,21.000000000000007
53234,24662,0.58,0.78,20.000000000000007
53236,24664,0.58,0.78,20.000000000000007
53240,24665,0.58,0.78,20.000000000000007
53242,24666,0.57,0.78,21.000000000000007
53244,24667,0.57,0.78,21.000000000000007
53245,24668,0.56,0.78,21.999999999999996
53246,24669,0.56,0.78,21.999999999999996
53247,24670,0.57,0.78,21.000000000000007
53249,24671,0.58,0.78,20.000000000000007
54734,25393,0.58,0.78,20.000000000000007
56964,26495,0.59,0.79,20.000000000000007
56978,26501,0.59,0.79,20.000000000000007
56988,26506,0.59,0.79,20.000000000000007
56990,26507,0.59,0.79,20.000000000000007
56997,26510,0.59,0.79,20.000000000000007
56999,26512,0.59,0.79,20.000000000000007
57002,26514,0.59,0.79,20.000000000000007
57004,26516,0.59,0.79,20.000000000000007
57006,26517,0.59,0.79,20.000000000000007
57008,26518,0.59,0.79,20.000000000000007
57011,26519,0.58,0.79,21.000000000000007
57015,26520,0.58,0.79,21.000000000000007
57017,26521,0.58,0.79,21.000000000000007
57019,26522,0.57,0.79,22.000000000000007
57022,26523,0.58,0.79,21.000000000000007
57026,26524,0.59,0.79,20.000000000000007
57028,26525,0.59,0.79,20.000000000000007
57031,26526,0.59,0.79,20.000000000000007
57038,26528,0.59,0.79,20.000000000000007
57392,26701,0.59,0.79,20.000000000000007
57394,26703,0.59,0.79,20.000000000000007
57409,26710,0.59,0.79,20.000000000000007
57410,26711,0.59,0.79,20.000000000000007
57411,26712,0.58,0.79,21.000000000000007
57413,26713,0.58,0.79,21.000000000000007
57417,26714,0.59,0.79,20.000000000000007
57419,26715,0.58,0.79,21.000000000000007
57420,26716,0.59,0.79,20.000000000000007
57423,26717,0.59,0.79,20.000000000000007
57430,26720,0.59,0.79,20.000000000000007
57439,26724,0.59,0.79,20.000000000000007
57443,26725,0.59,0.79,20.000000000000007
57445,26726,0.59,0.79,20.000000000000007
57446,26727,0.59,0.79,20.000000000000007
57448,26728,0.59,0.79,20.000000000000007
57450,26730,0.59,0.79,20.000000000000007
57453,26731,0.59,0.79,20.000000000000007
57454,26732,0.59,0.79,20.000000000000007
57455,26733,0.58,0.79,21.000000000000007
57456,26734,0.58,0.79,21.000000000000007
57457,26735,0.58,0.79,21.000000000000007
57461,26736,0.59,0.79,20.000000000000007
57463,26737,0.59,0.79,20.000000000000007
57468,26738,0.59,0.79,20.000000000000007
57472,26739,0.58,0.79,21.000000000000007
57474,26740,0.57,0.79,22.000000000000007
57476,26741,0.58,0.79,21.000000000000007
57478,26742,0.59,0.79,20.000000000000007
57913,26962,0.63,0.84,20.999999999999996
57916,26963,0.63,0.84,20.999999999999996
57919,26964,0.63,0.84,20.999999999999996
57921,26965,0.63,0.84,20.999999999999996
57923,26966,0.63,0.84,20.999999999999996
57924,26967,0.63,0.84,20.999999999999996
57926,26968,0.63,0.84,20.999999999999996
57928,26969,0.62,0.84,21.999999999999996
57931,26970,0.62,0.84,21.999999999999996
57933,26971,0.62,0.84,21.999999999999996
57935,26972,0.62,0.84,21.999999999999996
57939,26973,0.62,0.84,21.999999999999996
57941,26974,0.61,0.84,23.0
57944,26975,0.61,0.84,23.0
57945,26976,0.61,0.84,23.0
57946,26977,0.62,0.84,21.999999999999996
57947,26978,0.61,0.84,23.0
57948,26979,0.61,0.84,23.0
57949,26980,0.6,0.84,24.0
57952,26981,0.6,0.84,24.0
57954,26982,0.61,0.84,23.0
57955,26983,0.6,0.84,24.0
57957,26984,0.61,0.84,23.0
57960,26985,0.61,0.84,23.0
57962,26986,0.61,0.84,23.0
57963,26987,0.6,0.84,24.0
57964,26988,0.61,0.84,23.0
57966,26989,0.62,0.84,21.999999999999996
57969,26990,0.62,0.84,21.999999999999996
57971,26991,0.63,0.84,20.999999999999996
58252,27131,0.63,0.84,20.999999999999996
58254,27132,0.63,0.84,20.999999999999996
58256,27133,0.62,0.84,21.999999999999996
58257,27134,0.62,0.84,21.999999999999996
58258,27135,0.62,0.84,21.999999999999996
58260,27136,0.63,0.84,20.999999999999996
58263,27137,0.63,0.84,20.999999999999996
58265,27138,0.63,0.84,20.999999999999996
58266,27139,0.63,0.84,20.999999999999996
58267,27140,0.63,0.84,20.999999999999996
58277,27144,0.63,0.84,20.999999999999996
58279,27145,0.62,0.84,21.999999999999996
58280,27146,0.63,0.84,20.999999999999996
58282,27147,0.63,0.84,20.999999999999996
58283,27148,0.62,0.84,21.999999999999996
58285,27149,0.61,0.84,23.0
58287,27150,0.61,0.84,23.0
58291,27151,0.61,0.84,23.0
58294,27152,0.61,0.84,23.0
58298,27153,0.61,0.84,23.0
58301,27154,0.61,0.84,23.0
58304,27155,0.61,0.84,23.0
58307,27156,0.61,0.84,23.0
58308,27157,0.62,0.84,21.999999999999996
58310,27158,0.62,0.84,21.999999999999996
58314,27159,0.63,0.84,20.999999999999996
58316,27160,0.63,0.84,20.999999999999996
58341,27174,0.63,0.84,20.999999999999996
58360,27183,0.63,0.84,20.999999999999996
58365,27184,0.63,0.84,20.999999999999996
58366,27185,0.63,0.84,20.999999999999996
58543,27277,0.63,0.84,20.999999999999996
58545,27278,0.63,0.84,20.999999999999996
58546,27279,0.63,0.84,20.999999999999996
58548,27280,0.63,0.84,20.999999999999996
58551,27281,0.63,0.84,20.999999999999996
58553,27282,0.62,0.84,21.999999999999996
58554,27283,0.63,0.84,20.999999999999996
58557,27284,0.62,0.84,21.999999999999996
58558,27285,0.61,0.84,23.0
58559,27286,0.61,0.84,23.0
58561,27287,0.61,0.84,23.0
58564,27288,0.61,0.84,23.0
58567,27289,0.61,0.84,23.0
58570,27290,0.61,0.84,23.0
58573,27291,0.6,0.84,24.0
58576,27292,0.6,0.84,24.0
58579,27293,0.6,0.84,24.0
58580,27294,0.6,0.84,24.0
58581,27295,0.59,0.84,25.0
58583,27296,0.59,0.84,25.0
58585,27297,0.58,0.84,26.0
58587,27298,0.58,0.84,26.0
58589,27299,0.58,0.84,26.0
58590,27300,0.58,0.84,26.0
58591,27301,0.58,0.84,26.0
58593,27302,0.58,0.84,26.0
58595,27303,0.57,0.84,27.0
58598,27304,0.57,0.84,27.0
58599,27305,0.56,0.84,27.999999999999993
58601,27306,0.56,0.84,27.999999999999993
58603,27307,0.56,0.84,27.999999999999993
58604,27308,0.56,0.84,27.999999999999993
58607,27309,0.55,0.84,28.999999999999993
58610,27310,0.55,0.84,28.999999999999993
58612,27311,0.56,0.84,27.999999999999993
58614,27312,0.56,0.84,27.999999999999993
58616,27313,0.55,0.84,28.999999999999993
58618,27314,0.56,0.84,27.999999999999993
58620,27315,0.55,0.84,28.999999999999993
58624,27316,0.55,0.84,28.999999999999993
58625,27317,0.56,0.84,27.999999999999993
58627,27318,0.55,0.84,28.999999999999993
58630,27319,0.56,0.84,27.999999999999993
58631,27320,0.57,0.84,27.0
58634,27321,0.58,0.84,26.0
58635,27322,0.58,0.84,26.0
58636,27323,0.59,0.84,25.0
58639,27324,0.6,0.84,24.0
58640,27325,0.6,0.84,24.0
58642,27326,0.59,0.84,25.0
58643,27327,0.58,0.84,26.0
58646,27328,0.58,0.84,26.0
58650,27329,0.59,0.84,25.0
58651,27330,0.58,0.84,26.0
58653,27331,0.58,0.84,26.0
58655,27332,0.58,0.84,26.0
58658,27333,0.59,0.84,25.0
58660,27334,0.59,0.84,25.0
58663,27335,0.59,0.84,25.0
58668,27336,0.59,0.84,25.0
58670,27337,0.59,0.84,25.0
58672,27338,0.58,0.84,26.0
58675,27339,0.58,0.84,26.0
58676,27340,0.58,0.84,26.0
58677,27341,0.58,0.84,26.0
58678,27342,0.59,0.84,25.0
58679,27343,0.59,0.84,25.0
58683,27344,0.6,0.84,24.0
58686,27345,0.6,0.84,24.0
58687,27346,0.59,0.84,25.0
58690,27347,0.59,0.84,25.0
58692,27348,0.59,0.84,25.0
58695,27349,0.6,0.84,24.0
58696,27350,0.61,0.84,23.0
58701,27351,0.62,0.84,21.999999999999996
58703,27352,0.62,0.84,21.999999999999996
58706,27353,0.62,0.84,21.999999999999996
58708,27354,0.62,0.84,21.999999999999996
58710,27355,0.63,0.84,20.999999999999996
58712,27356,0.63,0.84,20.999999999999996
58714,27357,0.62,0.84,21.999999999999996
58718,27358,0.62,0.84,21.999999999999996
58720,27359,0.62,0.84,21.999999999999996
58721,27360,0.61,0.84,23.0
58723,27361,0.62,0.84,21.999999999999996
58727,27362,0.61,0.84,23.0
58730,27363,0.61,0.84,23.0
58732,27364,0.61,0.84,23.0
58733,27365,0.61,0.84,23.0
58734,27366,0.61,0.84,23.0
58737,27367,0.61,0.84,23.0
58741,27368,0.61,0.84,23.0
58743,27369,0.61,0.84,23.0
58744,27370,0.61,0.84,23.0
58745,27371,0.62,0.84,21.999999999999996
58748,27372,0.63,0.84,20.999999999999996
58749,27373,0.63,0.84,20.999999999999996
58753,27374,0.63,0.84,20.999999999999996
58984,27490,0.63,0.84,20.999999999999996
58987,27491,0.63,0.84,20.999999999999996
58988,27492,0.62,0.84,21.999999999999996
58991,27493,0.63,0.84,20.999999999999996
59080,27538,0.63,0.84,20.999999999999996
59081,27539,0.63,0.84,20.999999999999996
59085,27540,0.63,0.84,20.999999999999996
59092,27542,0.63,0.84,20.999999999999996
59100,27546,0.63,0.84,20.999999999999996
59101,27547,0.62,0.84,21.999999999999996
59102,27548,0.61,0.84,23.0
59105,27549,0.61,0.84,23.0
59107,27550,0.61,0.84,23.0
59109,27551,0.6,0.84,24.0
59112,27552,0.6,0.84,24.0
59114,27553,0.6,0.84,24.0
59115,27554,0.6,0.84,24.0
59116,27555,0.59,0.84,25.0
59118,27556,0.59,0.84,25.0
59120,27557,0.6,0.84,24.0
59121,27558,0.6,0.84,24.0
59122,27559,0.6,0.84,24.0
59126,27560,0.6,0.84,24.0
59127,27561,0.6,0.84,24.0
59130,27562,0.6,0.84,24.0
59132,27563,0.59,0.84,25.0
59133,27564,0.58,0.84,26.0
59134,27565,0.58,0.84,26.0
59135,27566,0.57,0.84,27.0
59137,27567,0.56,0.84,27.999999999999993
59139,27568,0.56,0.84,27.999999999999993
59142,27569,0.57,0.84,27.0
59143,27570,0.57,0.84,27.0
59145,27571,0.57,0.84,27.0
59146,27572,0.57,0.84,27.0
59150,27573,0.56,0.84,27.999999999999993
59151,27574,0.55,0.84,28.999999999999993
59152,27575,0.55,0.84,28.999999999999993
59156,27576,0.56,0.84,27.999999999999993
59158,27577,0.56,0.84,27.999999999999993
59160,27578,0.56,0.84,27.999999999999993
59162,27579,0.56,0.84,27.999999999999993
59165,27580,0.56,0.84,27.999999999999993
59168,27581,0.55,0.84,28.999999999999993
59169,27582,0.55,0.84,28.999999999999993
59171,27583,0.55,0.84,28.999999999999993
59173,27584,0.54,0.84,29.999999999999993
59177,27585,0.54,0.84,29.999999999999993
59178,27586,0.54,0.84,29.999999999999993
59179,27587,0.55,0.84,28.999999999999993
59181,27588,0.56,0.84,27.999999999999993
59183,27589,0.57,0.84,27.0
59184,27590,0.58,0.84,26.0
59186,27591,0.57,0.84,27.0
59190,27592,0.58,0.84,26.0
59191,27593,0.58,0.84,26.0
59194,27594,0.58,0.84,26.0
59195,27595,0.58,0.84,26.0
59198,27596,0.59,0.84,25.0
59200,27597,0.58,0.84,26.0
59201,27598,0.58,0.84,26.0
59204,27599,0.58,0.84,26.0
59205,27600,0.58,0.84,26.0
59207,27601,0.59,0.84,25.0
59209,27602,0.6,0.84,24.0
59210,27603,0.61,0.84,23.0
59212,27604,0.61,0.84,23.0
59213,27605,0.61,0.84,23.0
59214,27606,0.62,0.84,21.999999999999996
59216,27607,0.63,0.84,20.999999999999996
59218,27608,0.62,0.84,21.999999999999996
59219,27609,0.61,0.84,23.0
59220,27610,0.6,0.84,24.0
59222,27611,0.6,0.84,24.0
59223,27612,0.59,0.84,25.0
59224,27613,0.58,0.84,26.0
59226,27614,0.59,0.84,25.0
59229,27615,0.59,0.84,25.0
59231,27616,0.59,0.84,25.0
59233,27617,0.59,0.84,25.0
59237,27618,0.6,0.84,24.0
59240,27619,0.61,0.84,23.0
59242,27620,0.62,0.84,21.999999999999996
59245,27621,0.61,0.84,23.0
59246,27622,0.61,0.84,23.0
59247,27623,0.61,0.84,23.0
59248,27624,0.61,0.84,23.0
59253,27625,0.61,0.84,23.0
59257,27626,0.61,0.84,23.0
59258,27627,0.61,0.84,23.0
59260,27628,0.61,0.84,23.0
59262,27629,0.61,0.84,23.0
59266,27630,0.62,0.84,21.999999999999996
59268,27631,0.63,0.84,20.999999999999996
59270,27632,0.63,0.84,20.999999999999996
59272,27633,0.63,0.84,20.999999999999996
59686,27835,0.63,0.84,20.999999999999996
59689,27836,0.62,0.84,21.999999999999996
59692,27837,0.61,0.84,23.0
59694,27838,0.61,0.84,23.0
59697,27839,0.61,0.84,23.0
59698,27840,0.61,0.84,23.0
59699,27841,0.6,0.84,24.0
59701,27842,0.61,0.84,23.0
59706,27843,0.61,0.84,23.0
59707,27844,0.6,0.84,24.0
59708,27845,0.61,0.84,23.0
59710,27846,0.62,0.84,21.999999999999996
59713,27847,0.62,0.84,21.999999999999996
59715,27848,0.62,0.84,21.999999999999996
