step,episode,current_rate,drop_pct,peak_rate,incident_id
193631,92877,0.69,31.000000000000007,1.0,145
193632,92878,0.68,31.999999999999996,1.0,145
193635,92879,0.68,31.999999999999996,1.0,145
193638,92880,0.68,31.999999999999996,1.0,145
193641,92881,0.69,31.000000000000007,1.0,145
193644,92882,0.69,31.000000000000007,1.0,145
193645,92883,0.69,31.000000000000007,1.0,145
193649,92884,0.7,30.000000000000004,1.0,145
193651,92885,0.7,30.000000000000004,1.0,145
193652,92886,0.7,30.000000000000004,1.0,145
193654,92887,0.7,30.000000000000004,1.0,145
193656,92888,0.71,29.000000000000004,1.0,145
193658,92889,0.71,29.000000000000004,1.0,145
193659,92890,0.71,29.000000000000004,1.0,145
193662,92891,0.71,29.000000000000004,1.0,145
193663,92892,0.7,30.000000000000004,1.0,145
193666,92893,0.71,29.000000000000004,1.0,145
193670,92894,0.72,28.000000000000004,1.0,145
193675,92895,0.73,27.0,1.0,145
193676,92896,0.72,28.000000000000004,1.0,145
193678,92897,0.72,28.000000000000004,1.0,145
193679,92898,0.71,29.000000000000004,1.0,145
193681,92899,0.71,29.000000000000004,1.0,145
193683,92900,0.72,28.000000000000004,1.0,145
193684,92901,0.71,29.000000000000004,1.0,145
193686,92902,0.72,28.000000000000004,1.0,145
193689,92903,0.72,28.000000000000004,1.0,145
193690,92904,0.72,28.000000000000004,1.0,145
193692,92905,0.72,28.000000000000004,1.0,145
193694,92906,0.72,28.000000000000004,1.0,145
193695,92907,0.72,28.000000000000004,1.0,145
193699,92908,0.72,28.000000000000004,1.0,145
193702,92909,0.73,27.0,1.0,145
193703,92910,0.74,26.0,1.0,145
193705,92911,0.74,26.0,1.0,145
193707,92912,0.75,25.0,1.0,145
193710,92913,0.75,25.0,1.0,145
193711,92914,0.76,24.0,1.0,145
193714,92915,0.77,23.0,1.0,145
193715,92916,0.77,23.0,1.0,145
193716,92917,0.77,23.0,1.0,145
193717,92918,0.77,23.0,1.0,145
193720,92919,0.77,23.0,1.0,145
193723,92920,0.78,21.999999999999996,1.0,145
193724,92921,0.77,23.0,1.0,145
193725,92922,0.77,23.0,1.0,145
193726,92923,0.76,24.0,1.0,145
193730,92924,0.76,24.0,1.0,145
193731,92925,0.77,23.0,1.0,145
193732,92926,0.77,23.0,1.0,145
193735,92927,0.77,23.0,1.0,145
193736,92928,0.77,23.0,1.0,145
193737,92929,0.76,24.0,1.0,145
193738,92930,0.76,24.0,1.0,145
193741,92931,0.77,23.0,1.0,145
193742,92932,0.77,23.0,1.0,145
193744,92933,0.77,23.0,1.0,145
193746,92934,0.76,24.0,1.0,145
193747,92935,0.75,25.0,1.0,145
193749,92936,0.76,24.0,1.0,145
193750,92937,0.76,24.0,1.0,145
193752,92938,0.76,24.0,1.0,145
193753,92939,0.75,25.0,1.0,145
193754,92940,0.74,26.0,1.0,145
193755,92941,0.75,25.0,1.0,145
193756,92942,0.75,25.0,1.0,145
193757,92943,0.75,25.0,1.0,145
193758,92944,0.75,25.0,1.0,145
193759,92945,0.75,25.0,1.0,145
193760,92946,0.75,25.0,1.0,145
193762,92947,0.75,25.0,1.0,145
193763,92948,0.74,26.0,1.0,145
193764,92949,0.74,26.0,1.0,145
193765,92950,0.74,26.0,1.0,145
193766,92951,0.74,26.0,1.0,145
193768,92952,0.74,26.0,1.0,145
193770,92953,0.74,26.0,1.0,145
193771,92954,0.74,26.0,1.0,145
193775,92955,0.74,26.0,1.0,145
193776,92956,0.74,26.0,1.0,145
193778,92957,0.74,26.0,1.0,145
193781,92958,0.74,26.0,1.0,145
193783,92959,0.75,25.0,1.0,145
193784,92960,0.75,25.0,1.0,145
193786,92961,0.75,25.0,1.0,145
193787,92962,0.75,25.0,1.0,145
193789,92963,0.75,25.0,1.0,145
193790,92964,0.76,24.0,1.0,145
193791,92965,0.75,25.0,1.0,145
193792,92966,0.76,24.0,1.0,145
193793,92967,0.75,25.0,1.0,145
193796,92968,0.76,24.0,1.0,145
193798,92969,0.75,25.0,1.0,145
193801,92970,0.75,25.0,1.0,145
193803,92971,0.75,25.0,1.0,145
193805,92972,0.75,25.0,1.0,145
193806,92973,0.74,26.0,1.0,145
193811,92974,0.74,26.0,1.0,145
193813,92975,0.74,26.0,1.0,145
193817,92976,0.74,26.0,1.0,145
193818,92977,0.74,26.0,1.0,145
193823,92978,0.75,25.0,1.0,145
193825,92979,0.74,26.0,1.0,145
193826,92980,0.74,26.0,1.0,145
193829,92981,0.74,26.0,1.0,145
193830,92982,0.74,26.0,1.0,145
193831,92983,0.74,26.0,1.0,145
193833,92984,0.74,26.0,1.0,145
193836,92985,0.73,27.0,1.0,145
193839,92986,0.72,28.000000000000004,1.0,145
193842,92987,0.71,29.000000000000004,1.0,145
193843,92988,0.7,30.000000000000004,1.0,145
193844,92989,0.7,30.000000000000004,1.0,145
193846,92990,0.69,31.000000000000007,1.0,145
193847,92991,0.69,31.000000000000007,1.0,145
193850,92992,0.7,30.000000000000004,1.0,145
193851,92993,0.69,31.000000000000007,1.0,145
193853,92994,0.69,31.000000000000007,1.0,145
193855,92995,0.69,31.000000000000007,1.0,145
193858,92996,0.7,30.000000000000004,1.0,145
193860,92997,0.7,30.000000000000004,1.0,145
193863,92998,0.71,29.000000000000004,1.0,145
193865,92999,0.72,28.000000000000004,1.0,145
193866,93000,0.71,29.000000000000004,1.0,145
193867,93001,0.72,28.000000000000004,1.0,145
193868,93002,0.71,29.000000000000004,1.0,145
193872,93003,0.71,29.000000000000004,1.0,145
193876,93004,0.71,29.000000000000004,1.0,145
193878,93005,0.71,29.000000000000004,1.0,145
193881,93006,0.72,28.000000000000004,1.0,145
193882,93007,0.72,28.000000000000004,1.0,145
193885,93008,0.72,28.000000000000004,1.0,145
193889,93009,0.72,28.000000000000004,1.0,145
193890,93010,0.72,28.000000000000004,1.0,145
193891,93011,0.72,28.000000000000004,1.0,145
193896,93012,0.72,28.000000000000004,1.0,145
193899,93013,0.71,29.000000000000004,1.0,145
193900,93014,0.7,30.000000000000004,1.0,145
193901,93015,0.7,30.000000000000004,1.0,145
193902,93016,0.71,29.000000000000004,1.0,145
193905,93017,0.71,29.000000000000004,1.0,145
193906,93018,0.72,28.000000000000004,1.0,145
193907,93019,0.72,28.000000000000004,1.0,145
193909,93020,0.71,29.000000000000004,1.0,145
193911,93021,0.72,28.000000000000004,1.0,145
193913,93022,0.72,28.000000000000004,1.0,145
193914,93023,0.73,27.0,1.0,145
193916,93024,0.73,27.0,1.0,145
193919,93025,0.73,27.0,1.0,145
193921,93026,0.73,27.0,1.0,145
193924,93027,0.73,27.0,1.0,145
193925,93028,0.73,27.0,1.0,145
193928,93029,0.74,26.0,1.0,145
193930,93030,0.75,25.0,1.0,145
193931,93031,0.74,26.0,1.0,145
193933,93032,0.73,27.0,1.0,145
193934,93033,0.73,27.0,1.0,145
193935,93034,0.73,27.0,1.0,145
193939,93035,0.74,26.0,1.0,145
193942,93036,0.74,26.0,1.0,145
193947,93037,0.74,26.0,1.0,145
193949,93038,0.74,26.0,1.0,145
193951,93039,0.75,25.0,1.0,145
193952,93040,0.76,24.0,1.0,145
193954,93041,0.75,25.0,1.0,145
193956,93042,0.75,25.0,1.0,145
193959,93043,0.75,25.0,1.0,145
193961,93044,0.74,26.0,1.0,145
193963,93045,0.74,26.0,1.0,145
193967,93046,0.74,26.0,1.0,145
193969,93047,0.73,27.0,1.0,145
193970,93048,0.74,26.0,1.0,145
193971,93049,0.73,27.0,1.0,145
193975,93050,0.73,27.0,1.0,145
193977,93051,0.74,26.0,1.0,145
193978,93052,0.74,26.0,1.0,145
193980,93053,0.74,26.0,1.0,145
193985,93054,0.74,26.0,1.0,145
193986,93055,0.73,27.0,1.0,145
193990,93056,0.74,26.0,1.0,145
193991,93057,0.74,26.0,1.0,145
193995,93058,0.74,26.0,1.0,145
193997,93059,0.73,27.0,1.0,145
194000,93060,0.74,26.0,1.0,145
194002,93061,0.74,26.0,1.0,145
194006,93062,0.74,26.0,1.0,145
194009,93063,0.73,27.0,1.0,145
194011,93064,0.73,27.0,1.0,145
194012,93065,0.74,26.0,1.0,145
194014,93066,0.74,26.0,1.0,145
194015,93067,0.74,26.0,1.0,145
194016,93068,0.73,27.0,1.0,145
194018,93069,0.74,26.0,1.0,145
194019,93070,0.73,27.0,1.0,145
194021,93071,0.73,27.0,1.0,145
194023,93072,0.72,28.000000000000004,1.0,145
194024,93073,0.73,27.0,1.0,145
194027,93074,0.73,27.0,1.0,145
194031,93075,0.73,27.0,1.0,145
194032,93076,0.72,28.000000000000004,1.0,145
194034,93077,0.72,28.000000000000004,1.0,145
194037,93078,0.72,28.000000000000004,1.0,145
194038,93079,0.73,27.0,1.0,145
194040,93080,0.73,27.0,1.0,145
194042,93081,0.73,27.0,1.0,145
194043,93082,0.73,27.0,1.0,145
194044,93083,0.72,28.000000000000004,1.0,145
194047,93084,0.72,28.000000000000004,1.0,145
194051,93085,0.73,27.0,1.0,145
194053,93086,0.74,26.0,1.0,145
194054,93087,0.74,26.0,1.0,145
194056,93088,0.75,25.0,1.0,145
194057,93089,0.75,25.0,1.0,145
194061,93090,0.76,24.0,1.0,145
194065,93091,0.76,24.0,1.0,145
194066,93092,0.76,24.0,1.0,145
194067,93093,0.77,23.0,1.0,145
194070,93094,0.77,23.0,1.0,145
194071,93095,0.77,23.0,1.0,145
194074,93096,0.77,23.0,1.0,145
194077,93097,0.77,23.0,1.0,145
194078,93098,0.77,23.0,1.0,145
194080,93099,0.77,23.0,1.0,145
194081,93100,0.77,23.0,1.0,145
194083,93101,0.77,23.0,1.0,145
194084,93102,0.77,23.0,1.0,145
194085,93103,0.77,23.0,1.0,145
194088,93104,0.77,23.0,1.0,145
194090,93105,0.77,23.0,1.0,145
194092,93106,0.77,23.0,1.0,145
194095,93107,0.78,21.999999999999996,1.0,145
194096,93108,0.78,21.999999999999996,1.0,145
194097,93109,0.77,23.0,1.0,145
194098,93110,0.76,24.0,1.0,145
194099,93111,0.76,24.0,1.0,145
194100,93112,0.76,24.0,1.0,145
194102,93113,0.77,23.0,1.0,145
194106,93114,0.78,21.999999999999996,1.0,145
194108,93115,0.77,23.0,1.0,145
194112,93116,0.77,23.0,1.0,145
194113,93117,0.76,24.0,1.0,145
194114,93118,0.76,24.0,1.0,145
194117,93119,0.76,24.0,1.0,145
194120,93120,0.77,23.0,1.0,145
194121,93121,0.76,24.0,1.0,145
194122,93122,0.75,25.0,1.0,145
194124,93123,0.75,25.0,1.0,145
194128,93124,0.75,25.0,1.0,145
194129,93125,0.75,25.0,1.0,145
194130,93126,0.74,26.0,1.0,145
194131,93127,0.74,26.0,1.0,145
194133,93128,0.73,27.0,1.0,145
194136,93129,0.73,27.0,1.0,145
194137,93130,0.72,28.000000000000004,1.0,145
194139,93131,0.73,27.0,1.0,145
194140,93132,0.74,26.0,1.0,145
194141,93133,0.73,27.0,1.0,145
194142,93134,0.74,26.0,1.0,145
194146,93135,0.74,26.0,1.0,145
194147,93136,0.73,27.0,1.0,145
194151,93137,0.73,27.0,1.0,145
194152,93138,0.73,27.0,1.0,145
194154,93139,0.72,28.000000000000004,1.0,145
194156,93140,0.71,29.000000000000004,1.0,145
194158,93141,0.72,28.000000000000004,1.0,145
194159,93142,0.71,29.000000000000004,1.0,145
194161,93143,0.71,29.000000000000004,1.0,145
194165,93144,0.72,28.000000000000004,1.0,145
194166,93145,0.72,28.000000000000004,1.0,145
194168,93146,0.72,28.000000000000004,1.0,145
194173,93147,0.73,27.0,1.0,145
194174,93148,0.72,28.000000000000004,1.0,145
194177,93149,0.73,27.0,1.0,145
194178,93150,0.73,27.0,1.0,145
194180,93151,0.72,28.000000000000004,1.0,145
194182,93152,0.71,29.000000000000004,1.0,145
194184,93153,0.71,29.000000000000004,1.0,145
194187,93154,0.7,30.000000000000004,1.0,145
194188,93155,0.7,30.000000000000004,1.0,145
194191,93156,0.7,30.000000000000004,1.0,145
194193,93157,0.69,31.000000000000007,1.0,145
194197,93158,0.69,31.000000000000007,1.0,145
194200,93159,0.7,30.000000000000004,1.0,145
194203,93160,0.69,31.000000000000007,1.0,145
194205,93161,0.69,31.000000000000007,1.0,145
194206,93162,0.68,31.999999999999996,1.0,145
194207,93163,0.69,31.000000000000007,1.0,145
194208,93164,0.69,31.000000000000007,1.0,145
194209,93165,0.69,31.000000000000007,1.0,145
194210,93166,0.69,31.000000000000007,1.0,145
194214,93167,0.7,30.000000000000004,1.0,145
194215,93168,0.71,29.000000000000004,1.0,145
194217,93169,0.71,29.000000000000004,1.0,145
194218,93170,0.71,29.000000000000004,1.0,145
194220,93171,0.71,29.000000000000004,1.0,145
194223,93172,0.72,28.000000000000004,1.0,145
194226,93173,0.72,28.000000000000004,1.0,145
194227,93174,0.72,28.000000000000004,1.0,145
194230,93175,0.72,28.000000000000004,1.0,145
194232,93176,0.73,27.0,1.0,145
194236,93177,0.73,27.0,1.0,145
194239,93178,0.73,27.0,1.0,145
194240,93179,0.73,27.0,1.0,145
194241,93180,0.72,28.000000000000004,1.0,145
194243,93181,0.72,28.000000000000004,1.0,145
194247,93182,0.72,28.000000000000004,1.0,145
194248,93183,0.73,27.0,1.0,145
194249,93184,0.73,27.0,1.0,145
194252,93185,0.73,27.0,1.0,145
194253,93186,0.72,28.000000000000004,1.0,145
194254,93187,0.73,27.0,1.0,145
194257,93188,0.73,27.0,1.0,145
194259,93189,0.73,27.0,1.0,145
194261,93190,0.73,27.0,1.0,145
194263,93191,0.73,27.0,1.0,145
194266,93192,0.73,27.0,1.0,145
194267,93193,0.72,28.000000000000004,1.0,145
194270,93194,0.72,28.000000000000004,1.0,145
194273,93195,0.72,28.000000000000004,1.0,145
194275,93196,0.72,28.000000000000004,1.0,145
194276,93197,0.71,29.000000000000004,1.0,145
194277,93198,0.71,29.000000000000004,1.0,145
194280,93199,0.71,29.000000000000004,1.0,145
194282,93200,0.72,28.000000000000004,1.0,145
194284,93201,0.72,28.000000000000004,1.0,145
194288,93202,0.73,27.0,1.0,145
194290,93203,0.73,27.0,1.0,145
194291,93204,0.73,27.0,1.0,145
194294,93205,0.73,27.0,1.0,145
194295,93206,0.72,28.000000000000004,1.0,145
194297,93207,0.72,28.000000000000004,1.0,145
194300,93208,0.72,28.000000000000004,1.0,145
194304,93209,0.73,27.0,1.0,145
194306,93210,0.74,26.0,1.0,145
194307,93211,0.74,26.0,1.0,145
194308,93212,0.73,27.0,1.0,145
194309,93213,0.73,27.0,1.0,145
194310,93214,0.73,27.0,1.0,145
194313,93215,0.74,26.0,1.0,145
194314,93216,0.73,27.0,1.0,145
194315,93217,0.73,27.0,1.0,145
194317,93218,0.72,28.000000000000004,1.0,145
194320,93219,0.72,28.000000000000004,1.0,145
194322,93220,0.72,28.000000000000004,1.0,145
194324,93221,0.73,27.0,1.0,145
194327,93222,0.74,26.0,1.0,145
194328,93223,0.73,27.0,1.0,145
194329,93224,0.73,27.0,1.0,145
194330,93225,0.73,27.0,1.0,145
194332,93226,0.74,26.0,1.0,145
194334,93227,0.74,26.0,1.0,145
194335,93228,0.74,26.0,1.0,145
194337,93229,0.73,27.0,1.0,145
194339,93230,0.74,26.0,1.0,145
194341,93231,0.74,26.0,1.0,145
194343,93232,0.74,26.0,1.0,145
194346,93233,0.74,26.0,1.0,145
194350,93234,0.74,26.0,1.0,145
194352,93235,0.74,26.0,1.0,145
194353,93236,0.75,25.0,1.0,145
194356,93237,0.75,25.0,1.0,145
194359,93238,0.75,25.0,1.0,145
194361,93239,0.75,25.0,1.0,145
194363,93240,0.76,24.0,1.0,145
194364,93241,0.76,24.0,1.0,145
194365,93242,0.76,24.0,1.0,145
194366,93243,0.75,25.0,1.0,145
194369,93244,0.75,25.0,1.0,145
194371,93245,0.75,25.0,1.0,145
194374,93246,0.75,25.0,1.0,145
194376,93247,0.74,26.0,1.0,145
194377,93248,0.75,25.0,1.0,145
194379,93249,0.75,25.0,1.0,145
194382,93250,0.75,25.0,1.0,145
194386,93251,0.76,24.0,1.0,145
194388,93252,0.77,23.0,1.0,145
194392,93253,0.77,23.0,1.0,145
194394,93254,0.78,21.999999999999996,1.0,145
194395,93255,0.78,21.999999999999996,1.0,145
194397,93256,0.78,21.999999999999996,1.0,145
194398,93257,0.78,21.999999999999996,1.0,145
194400,93258,0.78,21.999999999999996,1.0,145
194402,93259,0.77,23.0,1.0,145
194403,93260,0.78,21.999999999999996,1.0,145
194405,93261,0.78,21.999999999999996,1.0,145
194406,93262,0.79,20.999999999999996,1.0,145
194408,93263,0.79,20.999999999999996,1.0,145
194410,93264,0.79,20.999999999999996,1.0,145
194411,93265,0.78,21.999999999999996,1.0,145
194413,93266,0.77,23.0,1.0,145
194415,93267,0.76,24.0,1.0,145
194417,93268,0.76,24.0,1.0,145
194420,93269,0.76,24.0,1.0,145
194421,93270,0.76,24.0,1.0,145
194425,93271,0.76,24.0,1.0,145
194426,93272,0.75,25.0,1.0,145
194427,93273,0.74,26.0,1.0,145
194428,93274,0.74,26.0,1.0,145
194429,93275,0.74,26.0,1.0,145
194432,93276,0.74,26.0,1.0,145
194435,93277,0.74,26.0,1.0,145
194437,93278,0.73,27.0,1.0,145
194438,93279,0.73,27.0,1.0,145
194439,93280,0.74,26.0,1.0,145
194440,93281,0.73,27.0,1.0,145
194442,93282,0.73,27.0,1.0,145
194445,93283,0.73,27.0,1.0,145
194446,93284,0.73,27.0,1.0,145
194447,93285,0.72,28.000000000000004,1.0,145
194451,93286,0.73,27.0,1.0,145
194456,93287,0.73,27.0,1.0,145
194460,93288,0.73,27.0,1.0,145
194464,93289,0.73,27.0,1.0,145
194467,93290,0.73,27.0,1.0,145
194469,93291,0.73,27.0,1.0,145
194472,93292,0.73,27.0,1.0,145
194475,93293,0.74,26.0,1.0,145
194478,93294,0.74,26.0,1.0,145
194480,93295,0.74,26.0,1.0,145
194482,93296,0.74,26.0,1.0,145
194486,93297,0.75,25.0,1.0,145
194487,93298,0.74,26.0,1.0,145
194489,93299,0.74,26.0,1.0,145
194490,93300,0.74,26.0,1.0,145
194494,93301,0.74,26.0,1.0,145
194496,93302,0.74,26.0,1.0,145
194499,93303,0.74,26.0,1.0,145
194500,93304,0.73,27.0,1.0,145
194502,93305,0.73,27.0,1.0,145
194503,93306,0.74,26.0,1.0,145
194504,93307,0.74,26.0,1.0,145
194506,93308,0.74,26.0,1.0,145
194508,93309,0.74,26.0,1.0,145
194510,93310,0.74,26.0,1.0,145
194512,93311,0.74,26.0,1.0,145
194513,93312,0.75,25.0,1.0,145
194514,93313,0.74,26.0,1.0,145
194515,93314,0.73,27.0,1.0,145
194518,93315,0.73,27.0,1.0,145
194519,93316,0.74,26.0,1.0,145
194520,93317,0.74,26.0,1.0,145
194521,93318,0.75,25.0,1.0,145
194524,93319,0.75,25.0,1.0,145
194525,93320,0.74,26.0,1.0,145
194528,93321,0.74,26.0,1.0,145
194530,93322,0.74,26.0,1.0,145
194532,93323,0.74,26.0,1.0,145
194534,93324,0.74,26.0,1.0,145
194535,93325,0.74,26.0,1.0,145
194538,93326,0.74,26.0,1.0,145
194541,93327,0.74,26.0,1.0,145
194543,93328,0.75,25.0,1.0,145
194544,93329,0.75,25.0,1.0,145
194545,93330,0.74,26.0,1.0,145
194549,93331,0.74,26.0,1.0,145
194551,93332,0.73,27.0,1.0,145
194552,93333,0.74,26.0,1.0,145
194553,93334,0.74,26.0,1.0,145
194554,93335,0.73,27.0,1.0,145
194556,93336,0.73,27.0,1.0,145
194559,93337,0.73,27.0,1.0,145
194561,93338,0.72,28.000000000000004,1.0,145
194564,93339,0.73,27.0,1.0,145
194566,93340,0.72,28.000000000000004,1.0,145
194569,93341,0.72,28.000000000000004,1.0,145
194572,93342,0.73,27.0,1.0,145
194573,93343,0.74,26.0,1.0,145
194575,93344,0.74,26.0,1.0,145
194578,93345,0.74,26.0,1.0,145
194582,93346,0.74,26.0,1.0,145
194585,93347,0.75,25.0,1.0,145
194588,93348,0.74,26.0,1.0,145
194589,93349,0.73,27.0,1.0,145
194590,93350,0.73,27.0,1.0,145
194592,93351,0.73,27.0,1.0,145
194595,93352,0.73,27.0,1.0,145
194597,93353,0.73,27.0,1.0,145
194599,93354,0.73,27.0,1.0,145
194600,93355,0.73,27.0,1.0,145
194601,93356,0.73,27.0,1.0,145
194603,93357,0.74,26.0,1.0,145
194605,93358,0.74,26.0,1.0,145
194608,93359,0.75,25.0,1.0,145
194610,93360,0.75,25.0,1.0,145
194611,93361,0.75,25.0,1.0,145
194613,93362,0.74,26.0,1.0,145
194617,93363,0.74,26.0,1.0,145
194619,93364,0.74,26.0,1.0,145
194620,93365,0.74,26.0,1.0,145
194622,93366,0.75,25.0,1.0,145
194623,93367,0.76,24.0,1.0,145
194624,93368,0.76,24.0,1.0,145
194626,93369,0.76,24.0,1.0,145
194629,93370,0.76,24.0,1.0,145
194630,93371,0.75,25.0,1.0,145
194631,93372,0.76,24.0,1.0,145
194635,93373,0.77,23.0,1.0,145
194636,93374,0.77,23.0,1.0,145
194637,93375,0.76,24.0,1.0,145
194638,93376,0.76,24.0,1.0,145
194639,93377,0.75,25.0,1.0,145
194642,93378,0.76,24.0,1.0,145
194644,93379,0.76,24.0,1.0,145
194646,93380,0.76,24.0,1.0,145
194647,93381,0.77,23.0,1.0,145
194650,93382,0.77,23.0,1.0,145
194652,93383,0.76,24.0,1.0,145
194653,93384,0.76,24.0,1.0,145
194654,93385,0.76,24.0,1.0,145
194655,93386,0.76,24.0,1.0,145
194656,93387,0.75,25.0,1.0,145
194657,93388,0.75,25.0,1.0,145
194658,93389,0.75,25.0,1.0,145
194659,93390,0.74,26.0,1.0,145
194662,93391,0.74,26.0,1.0,145
194663,93392,0.74,26.0,1.0,145
194665,93393,0.74,26.0,1.0,145
194667,93394,0.74,26.0,1.0,145
194669,93395,0.74,26.0,1.0,145
194671,93396,0.74,26.0,1.0,145
194674,93397,0.73,27.0,1.0,145
194675,93398,0.74,26.0,1.0,145
194676,93399,0.74,26.0,1.0,145
194678,93400,0.74,26.0,1.0,145
194679,93401,0.74,26.0,1.0,145
194682,93402,0.73,27.0,1.0,145
194684,93403,0.72,28.000000000000004,1.0,145
194685,93404,0.72,28.000000000000004,1.0,145
194688,93405,0.72,28.000000000000004,1.0,145
194689,93406,0.72,28.000000000000004,1.0,145
194693,93407,0.72,28.000000000000004,1.0,145
194695,93408,0.72,28.000000000000004,1.0,145
194696,93409,0.72,28.000000000000004,1.0,145
194700,93410,0.72,28.000000000000004,1.0,145
194703,93411,0.72,28.000000000000004,1.0,145
194705,93412,0.71,29.000000000000004,1.0,145
194708,93413,0.72,28.000000000000004,1.0,145
194709,93414,0.73,27.0,1.0,145
194711,93415,0.73,27.0,1.0,145
194714,93416,0.73,27.0,1.0,145
194718,93417,0.74,26.0,1.0,145
194721,93418,0.74,26.0,1.0,145
194722,93419,0.74,26.0,1.0,145
194723,93420,0.74,26.0,1.0,145
194724,93421,0.74,26.0,1.0,145
194727,93422,0.74,26.0,1.0,145
194728,93423,0.75,25.0,1.0,145
194729,93424,0.74,26.0,1.0,145
194730,93425,0.73,27.0,1.0,145
194731,93426,0.73,27.0,1.0,145
194732,93427,0.73,27.0,1.0,145
194733,93428,0.73,27.0,1.0,145
194735,93429,0.74,26.0,1.0,145
194737,93430,0.74,26.0,1.0,145
194740,93431,0.74,26.0,1.0,145
194742,93432,0.75,25.0,1.0,145
194743,93433,0.75,25.0,1.0,145
194744,93434,0.75,25.0,1.0,145
194745,93435,0.76,24.0,1.0,145
194747,93436,0.76,24.0,1.0,145
194749,93437,0.76,24.0,1.0,145
194750,93438,0.77,23.0,1.0,145
194751,93439,0.76,24.0,1.0,145
194755,93440,0.77,23.0,1.0,145
194756,93441,0.77,23.0,1.0,145
194759,93442,0.77,23.0,1.0,145
194760,93443,0.77,23.0,1.0,145
194764,93444,0.77,23.0,1.0,145
194768,93445,0.77,23.0,1.0,145
194769,93446,0.77,23.0,1.0,145
194772,93447,0.76,24.0,1.0,145
194773,93448,0.77,23.0,1.0,145
194777,93449,0.78,21.999999999999996,1.0,145
194779,93450,0.78,21.999999999999996,1.0,145
194781,93451,0.78,21.999999999999996,1.0,145
194782,93452,0.78,21.999999999999996,1.0,145
194785,93453,0.78,21.999999999999996,1.0,145
194789,93454,0.78,21.999999999999996,1.0,145
194791,93455,0.79,20.999999999999996,1.0,145
194792,93456,0.78,21.999999999999996,1.0,145
194794,93457,0.78,21.999999999999996,1.0,145
194795,93458,0.77,23.0,1.0,145
194796,93459,0.77,23.0,1.0,145
194797,93460,0.77,23.0,1.0,145
194799,93461,0.77,23.0,1.0,145
194800,93462,0.78,21.999999999999996,1.0,145
194802,93463,0.77,23.0,1.0,145
194804,93464,0.77,23.0,1.0,145
194805,93465,0.77,23.0,1.0,145
194807,93466,0.76,24.0,1.0,145
194808,93467,0.76,24.0,1.0,145
194812,93468,0.76,24.0,1.0,145
194814,93469,0.76,24.0,1.0,145
194816,93470,0.77,23.0,1.0,145
194819,93471,0.78,21.999999999999996,1.0,145
194820,93472,0.77,23.0,1.0,145
194821,93473,0.77,23.0,1.0,145
194824,93474,0.77,23.0,1.0,145
194825,93475,0.78,21.999999999999996,1.0,145
194826,93476,0.78,21.999999999999996,1.0,145
194827,93477,0.79,20.999999999999996,1.0,145
194829,93478,0.78,21.999999999999996,1.0,145
194830,93479,0.78,21.999999999999996,1.0,145
194831,93480,0.77,23.0,1.0,145
194833,93481,0.76,24.0,1.0,145
194835,93482,0.76,24.0,1.0,145
194838,93483,0.76,24.0,1.0,145
194839,93484,0.76,24.0,1.0,145
194842,93485,0.76,24.0,1.0,145
194843,93486,0.75,25.0,1.0,145
194844,93487,0.76,24.0,1.0,145
194846,93488,0.76,24.0,1.0,145
194848,93489,0.76,24.0,1.0,145
194850,93490,0.77,23.0,1.0,145
194851,93491,0.77,23.0,1.0,145
194854,93492,0.77,23.0,1.0,145
194858,93493,0.77,23.0,1.0,145
194861,93494,0.77,23.0,1.0,145
194862,93495,0.77,23.0,1.0,145
194863,93496,0.76,24.0,1.0,145
194865,93497,0.77,23.0,1.0,145
194866,93498,0.76,24.0,1.0,145
194867,93499,0.76,24.0,1.0,145
194868,93500,0.75,25.0,1.0,145
194871,93501,0.74,26.0,1.0,145
194873,93502,0.75,25.0,1.0,145
194874,93503,0.75,25.0,1.0,145
194876,93504,0.76,24.0,1.0,145
194879,93505,0.75,25.0,1.0,145
194881,93506,0.75,25.0,1.0,145
194883,93507,0.75,25.0,1.0,145
194885,93508,0.75,25.0,1.0,145
194888,93509,0.75,25.0,1.0,145
194890,93510,0.75,25.0,1.0,145
194891,93511,0.75,25.0,1.0,145
194893,93512,0.76,24.0,1.0,145
194894,93513,0.75,25.0,1.0,145
194895,93514,0.75,25.0,1.0,145
194896,93515,0.75,25.0,1.0,145
194898,93516,0.74,26.0,1.0,145
194901,93517,0.74,26.0,1.0,145
194905,93518,0.74,26.0,1.0,145
194907,93519,0.73,27.0,1.0,145
194910,93520,0.73,27.0,1.0,145
194914,93521,0.73,27.0,1.0,145
194916,93522,0.73,27.0,1.0,145
194917,93523,0.73,27.0,1.0,145
194918,93524,0.73,27.0,1.0,145
194919,93525,0.73,27.0,1.0,145
194922,93526,0.73,27.0,1.0,145
194924,93527,0.73,27.0,1.0,145
194925,93528,0.72,28.000000000000004,1.0,145
194926,93529,0.71,29.000000000000004,1.0,145
194927,93530,0.72,28.000000000000004,1.0,145
194928,93531,0.72,28.000000000000004,1.0,145
194930,93532,0.72,28.000000000000004,1.0,145
194932,93533,0.72,28.000000000000004,1.0,145
194934,93534,0.71,29.000000000000004,1.0,145
194937,93535,0.71,29.000000000000004,1.0,145
194940,93536,0.71,29.000000000000004,1.0,145
194941,93537,0.71,29.000000000000004,1.0,145
